project name,compile,gradle version,flaky tests
AlexBugrimov/otus-java:hw13-dependency_injection,T,6.5.1,error
AlexBugrimov/otus-java:hw15-sequence_of_numbers,T,6.5.1,error
TheRealThermionic/TrinityWeapons,T,7.5,no test
AdamWojcicki1991/checkers-project,T,6.1,0
wlsc/money-transfer,T,5.6.2,0
neodevelop/Sybase_To_MySQL,F,1.1,N/A
amcnulty/Cannon,F,2.3,N/A
mchinaloy/parallel-factory-java,F,,N/A
vatolinrp/paint,F,,N/A
martinheidegger/gradle-media,F,,N/A
osima/hello-gradle,F,,N/A
gisphm/vim-gradle,F,,N/A
hackerati/gradle-tutorial,F,,N/A
Xyrality/gradle-wonder-plugin,T,2.13,no test
palantir/gradle-publish-mapping,F,2.2.1,N/A
yon-cuadrado-projects/cucumber-selenium-and-gradle,T,2.9,0
JetBrains/gradle-ruby-envs,T,4.0,no test
rachitmishra/kotlin,F,3.3,N/A
francescopeloi/spring-boot-build-docker-image-demo,T,6.4.1,0
sin-to-jin/spring-boot-elasticsearch,F,4.2,N/A
zhanghai/Bytecoder,F,4.10,N/A
shadowwalkerzh/gradle-docker-customization,F,,N/A
the-floow/Git-Version-Gradle-Plugin,T,4.5,no test
soudegesu/tomcat-gradle-plugin-test,T,4.8.1,no test
project-aries/gradle-docker-appservers-plugin,T,4.7,no test
GlowstoneMC/GlowRemapper,F,,N/A
maokailu/air-booking,F,,N/A
yupengj/hibernate-reverse,T,5.2.1,no test
lapek/croaker,F,4.4,N/A
deepanshut041/spring-rest-demo,T,5.6,error
Kritik007/Teleconference-App,F,,N/A
legolas007/SpringBoot-Blog,F,3.4.1,N/A
ngcly/spring-cloud-project,F,,N/A
Hn1993/GradleSpringBoot2,T,6.8.3,0
merkel1860/gradleJSF2022,T,6.1,no test
vinicius-colutti/GradleUtilsForDocker,T,6.9.1,0
HagarMohamedElgabry/GradleSeleniumFramework,F,,N/A
beeant0512/packagesdemo,F,,N/A
claymccoy/Pf4jSpringGreetingDemo,T,6.0,error
pingcc/wechat,T,5.6.2,error
open-jumpco/kfsm-viz-plugin,T,6.8.3,0
TechPrimers/gradle-custom-plugin-example-2,F,4.8,N/A
yogin16/grpc-spring-gradle-example,F,,N/A
jojoldu/jenkins-beanstalk-multi-module,F,4.5.1,N/A
marklogic-community/grove-ml-gradle,T,5.6.4,no test
ethauvin/semver,T,7.0,0
abayer/gradle-hpi-plugin,F,,N/A
jamj2000/DAW1-ED-Pruebas-Ejemplo1,T,2.10,0
springframeworkguru/testing-java-junit5-gradle,T,4.10.2,0
zion3mx/spring-boot-dynamodb-example,F,2.13,N/A
klikaba/gradle-appcenter,T,5.6.2,no test
gtramontina/ghooks.gradle,T,6.6.1,0
DanielArturoAlejoAlvarez/Spring-Security-With-Gradle-7.2-Hibernate-And-JWT,T,7.3.2,0
ostelco/ostelco-core:acceptance-tests,T,6.0.1,error
ostelco/ostelco-core:admin-endpoint,T,6.0.1,error
ostelco/ostelco-core:analytics-module,T,6.0.1,error
ostelco/ostelco-core:app-notifier,T,6.0.1,error
ostelco/ostelco-core:appleid-auth-service,T,6.0.1,error
ostelco/ostelco-core:auth-server,T,6.0.1,error
ostelco/ostelco-core:customer-endpoint,T,6.0.1,error
ostelco/ostelco-core:customer-support-endpoint,T,6.0.1,error
ostelco/ostelco-core:data-store,T,6.0.1,error
ostelco/ostelco-core:diameter-ha,T,6.0.1,error
ostelco/ostelco-core:diameter-stack,T,6.0.1,error
ostelco/ostelco-core:diameter-test,T,6.0.1,error
ostelco/ostelco-core:document-data-store,T,6.0.1,error
ostelco/ostelco-core:ekyc,T,6.0.1,error
ostelco/ostelco-core:email-notifier,T,6.0.1,error
ostelco/ostelco-core:ext-auth-provider,T,6.0.1,error
ostelco/ostelco-core:ext-myinfo-emulator,T,6.0.1,error
ostelco/ostelco-core:firebase-extensions,T,6.0.1,error
ostelco/ostelco-core:graphql,T,6.0.1,error
ostelco/ostelco-core:imei-lookup,T,6.0.1,error
ostelco/ostelco-core:jersey,T,6.0.1,error
ostelco/ostelco-core:kts-engine,T,6.0.1,error
ostelco/ostelco-core:logging,T,6.0.1,error
ostelco/ostelco-core:model,T,6.0.1,error
ostelco/ostelco-core:neo4j-admin-tools,T,6.0.1,error
ostelco/ostelco-core:neo4j-store,T,6.0.1,error
ostelco/ostelco-core:ocs-grpc-api,T,6.0.1,error
ostelco/ostelco-core:ocs-ktc,T,6.0.1,error
ostelco/ostelco-core:ocsgw,T,6.0.1,error
ostelco/ostelco-core:payment-processor,T,6.0.1,error
ostelco/ostelco-core:prime,T,6.0.1,error
ostelco/ostelco-core:prime-admin,T,6.0.1,error
ostelco/ostelco-core:prime-customer-api,T,6.0.1,error
ostelco/ostelco-core:prime-modules,T,6.0.1,error
ostelco/ostelco-core:publisher-extensions,T,6.0.1,error
ostelco/ostelco-core:scaninfo-datastore,T,6.0.1,error
ostelco/ostelco-core:scaninfo-shredder,T,6.0.1,error
ostelco/ostelco-core:secure-archive,T,6.0.1,error
ostelco/ostelco-core:sim-administration,T,6.0.1,error
ostelco/ostelco-core:slack,T,6.0.1,error
ostelco/ostelco-core:tracing,T,6.0.1,error
rominirani/GradleWebAppSample,F,,N/A
shemnon/javafx-gradle,F,1.8,N/A
rmee/gradle-plugins:assemble-needed,T,5.5,no test
rmee/gradle-plugins:az,T,5.5,no test
rmee/gradle-plugins:build-on-change,T,5.5,no test
rmee/gradle-plugins:cli-base,T,5.5,no test
rmee/gradle-plugins:gcloud,T,5.5,no test
rmee/gradle-plugins:helm,T,5.5,error
rmee/gradle-plugins:jdk-bootstrap,T,5.5,no test
rmee/gradle-plugins:jpa-schema-gen,T,5.5,error
rmee/gradle-plugins:kubectl,T,5.5,error
rmee/gradle-plugins:oc,T,5.5,error
rmee/gradle-plugins:systemd-application,T,5.5,error
rmee/gradle-plugins:terraform,T,5.5,no test
quarkus-course/lecture-native-image-gradle,T,6.0.1,0
quarkus-course/lecture-gradle-example,T,6.0.1,0
bigwig-wang/springboot-gradle-security,T,4.10.3,error
sonalake/swagger-changelog-gradle-plugin,T,6.5.1,0
HealGaren/Kotlin-Gradle-Node,T,4.0,no test
IntershopCommunicationsAG/cartridge-gradle-plugin,T,4.5.1,0
bmuschko/gradle-release-strategy,T,4.7,no test
petehouston/demo-java-gradle,T,2.9,0
gregwhitaker/artifactory-publish-example,F,4.10.2,N/A
LycrusHamster/SolidityBuilder,F,,N/A
alessandrobardini/JenkinsJavaTemplate,T,3.5,0
Follow-T/Senlear-,T,5.2.1,error
alenkacz/gradle-scalafmt,T,6.8.3,0
hauner/gradle-plugins,F,2.0,N/A
ziroby/jetty-gradle-hello-world,F,,N/A
marcingrzejszczak/gradle-test-profiler,F,2.5,N/A
ChandrikaRaoC/gradle-profile,T,4.8.1,0
klikaba/gradle-xray,T,4.10,no test
freeplane/gradle-plugin,F,6.7.1,N/A
JacobASeverson/s3-maven-repo-example,F,3.2.1,N/A
pearxteam/Jnome,F,,N/A
DevJake/SaltBot-2.0,F,,N/A
ivanovaolya/mentoring-project,F,3.1,N/A
jitendrachopra/automation-geb-groovy-selenium-saucelab,T,2.9,error
nebula-plugins/nebula-kotlin-plugin,T,6.9,error
valkolovos/gradle_cobertura,F,1.1,N/A
myniva/gradle-s3-build-cache,F,4.0,N/A
modrinth/minotaur,F,7.5.1,N/A
yyunikov/vertx-gradle-starter,F,3.4.1,N/A
jasonparekh/gradle-xtend-example,F,,N/A
shiraji/intellij-plugin-with-gradle-wizard,F,2.7,N/A
zutherb/gradle-macosx-java-application-bundle-plugin,F,,N/A
wkrzywiec/Library-API,T,4.8.1,error
whirvis/ketill:adapter,T,7.3.3,no test
whirvis/ketill:api,T,7.3.3,0
whirvis/ketill:device,T,7.3.3,no test
whirvis/ketill:test,T,7.3.3,0
KevinGG/diary:crypto-model,T,5.4.1,no test
KevinGG/diary:crypto-research-batch,T,5.4.1,0
KevinGG/diary:playground,T,5.4.1,0
mon99745/Bar-menu-v2,T,7.4.1,0
lisabiya/Neo4j-4.0-Bolt-Java,F,4.10.3,N/A
iamoverit/tornadofx-template,T,6.4,no test
Dean110/basic-java-starter,F,,N/A
MyloRii/swagger-codegen-petstore,T,4.10,no test
int128/latest-gradle-wrapper,T,7.6,no test
guqing/gradle-plugin-halo,T,7.4,error
lmarqs/liferay-training,F,,N/A
ChrisLMerrill/update4j-gradle-plugin,F,4.9,N/A
ocroquette/gradle-extools,T,7.3,0
lingminjun/NuwaGradle,T,,no test
aucguy/OptifineGradle,T,2.14,error
Clashsoft/Angular-Gradle,T,6.1.1,0
ari/gradle-release-plugin,F,2.14,N/A
fstephany/gradle-build-variant-example,F,1.7,N/A
zeroturnaround/gradle-jrebel-plugin,T,7.5.1,8
dkorotych/gradle-maven-exec-plugin,T,6.0.1,0
DanielArturoAlejoAlvarez/Spring-Boot-Gradle-Spring-Cloud-Microservice,T,6.7.1,error
jaggerwang/jw-netty-demo,T,4.6,error
prokod/gradle-crossbuild-scala,T,5.6.4,1
WeBankBlockchain/SmartDev-SCGP,T,6.0,0
bszeliga/gradle-escrow,F,2.3,N/A
SandraAhlgrimm/HelloWercker,F,2.9,N/A
prezi/gradle-typescript-plugin,T,7.1,1
iwarapter/gradle-pldoc-plugin,F,1.11,N/A
yangzp11/yangzp:yzp-auth,T,6.7,error
yangzp11/yangzp:yzp-business,T,6.7,error
yangzp11/yangzp:yzp-common,T,6.7,no test
yangzp11/yangzp:yzp-gateway,T,6.7,no test
yangzp11/yangzp:yzp-rocketmq,T,6.7,no test
yaseensec/gradle-githubactions,T,6.0,0
rgordeev/simple-gradle,T,5.3.1,0
ancientmc/acp-gradle,T,7.6,no test
merscwog/pulldown-gradle-plugins,T,3.2.1,no test
SteFletcher/openshift-springboot-gradle,F,3.5.1,N/A
seakayone/gradle-plugin-example,F,3.0,N/A
ymegane/gradle-balto-upload-plugin,F,2.14.1,N/A
treyturner/geb-spock-gradle-grid:search-engine-exercises,T,5.4.1,error
treyturner/geb-spock-gradle-grid:util,T,5.4.1,0
johnuopini/gradle-getlocalization-plugin,F,1.12,N/A
Zoltu/application-agent-gradle-plugin,T,2.11,no test
2much2learn/article_dec_28_mavengradle-based-multi-module-spring-boot-microservices:service-a,T,6.7.1,no test
2much2learn/article_dec_28_mavengradle-based-multi-module-spring-boot-microservices:service-b,T,6.7.1,no test
2much2learn/article_dec_28_mavengradle-based-multi-module-spring-boot-microservices:service-c,T,6.7.1,no test
portingle/classpathHell,T,7.3,0
coollog/micronaut-jib,T,4.6,error
marioluan/java-data-structures,F,,N/A
rucek/akka-streams-in-practice-kotlin,F,3.5,N/A
rapidminer/gradle-plugin-rapidminer-java-publishing,F,2.4,N/A
rapidminer/gradle-plugin-rapidminer-code-quality,F,2.1,N/A
JacobAae/asciidoctor-gradle-plugin-deckjs-slides,F,2.3,N/A
jonchase/tomcat-gradle-reloadable-resources-test,F,1.0,N/A
getgauge/gauge-gradle-plugin:plugin,T,6.3,error
getgauge/gauge-gradle-plugin:sample,T,6.3,error
handmadecode/quill,T,6.1.1,error
bennyhuo/Kotlin-Native-Demo,F,3.1,N/A
aalmiray/clirr-gradle-plugin,F,4.6,N/A
Musician101/MusicianLibrary:common,T,7.3.3,no test
Musician101/MusicianLibrary:java,T,7.3.3,no test
Musician101/MusicianLibrary:spigot,T,7.3.3,error
Musician101/MusicianLibrary:sponge,T,7.3.3,error
aplotnikov/kata01,F,,N/A
cycladessoa/devops-deployment-build-template,F,,N/A
marcochiesa/exampleservlet,F,2.2,N/A
j8spec/j8spec-sample-gradle,F,,N/A
guillermo-varela/gradle-replace-properties-resources-plugin,F,2.9,N/A
alvinmeimoun/xml2json-client-gradle,F,2.2,N/A
domix/d3-visualization-coffescript-gradle,F,,N/A
MVCE-Superstars/multi-java9-gradle:appMod,T,5.6.3,no test
MVCE-Superstars/multi-java9-gradle:coreMod,T,5.6.3,no test
MVCE-Superstars/multi-java9-gradle:greetMod,T,5.6.3,no test
HaiLin9/gradle-in-action-source,T,6.2.1,no test
NickBaynham/selenium-testng-gradle,T,4.4,0
jbangdev/jbang-gradle-plugin,T,6.8.3,no test
zhurlik/gradle-selenium-drivers-plugin,T,4.5.1,0
sebastienvermeille/dropwizard-gradle-starter-kit,F,4.2.1,N/A
Widen/gradle-buildkite-docker-compose,F,,N/A
ChenYinChung/gradle-spring-boot,F,5.4.1,N/A
nesayus/gradle.qt,F,,N/A
ow2-proactive/gradle-serialver,T,3.3,0
andreas-schilling/joda-beans-gradle-plugin,T,4.1,no test
daggerok/spring-streaming-with-kafka,F,4.7,N/A
nowshadhossian/octagon,F,4.9,N/A
yuhaolu1994/micro-weather-service,T,4.8.1,error
daggerok/mean-stack:docs,T,4.8,no test
evanyui/Jetty-Server-Starter,F,,N/A
zawn/android-gradle-plugin-src,F,,N/A
Chaedae/SpringGradleProject,T,4.3,no test
remondis-it/gradle-project-template,T,4.1,no test
xkuokuo/aws-lambda-gradle-template,F,,N/A
jwoschitz/jcstress-examples,T,3.3,no test
azizisgandarzada/spring-boot-kafka-producer-consumer-example:common,T,6.8.3,no test
azizisgandarzada/spring-boot-kafka-producer-consumer-example:notification-ms,T,6.8.3,no test
azizisgandarzada/spring-boot-kafka-producer-consumer-example:payment-ms,T,6.8.3,no test
TeamWanari/appcenter-publish-plugin:plugin,T,4.10,no test
barryearles/parallel-tasks-gradle-plugin,F,2.5,N/A
stefan-kolb/jaxrs-samples,T,5.4.1,no test
DarkMuesli/CreationQuest:core,T,4.10.2,0
DarkMuesli/CreationQuest:desktop,T,4.10.2,no test
yingray/kotlin-spring-boot,F,3.5,N/A
benweizhu/yes-another-spring-boot-mvc,T,3.5.1,0
msgilligan/gradle-lesscss-plugin,F,,N/A
exactpro/sailfish-gradle-plugin,T,6.7.1,error
clojuresque/base,F,1.10,N/A
KuickDeal/delivery,F,4.6,N/A
eamonliu/GMaven:app_java,T,4.1,error
eamonliu/GMaven:gradle_plugin,T,4.1,error
gradle/native-samples-cpp-library,F,,N/A
simplesolutiondev/WSDLtoJavaClassUsingGradle,T,4.4,error
allure-examples/allure-cucumber5-testng-gradle,T,6.5,0
paipeng/spring_jpa_restful,T,2.13,no test
alex-kel/Recipes,F,2.9,N/A
gianluigip/KotlinChat,F,3.5.1,N/A
andreas-schilling/joda-beans-test,T,4.3.1,no test
jojamo/gradle-testng-selenium-example,F,,N/A
andretietz/gradle-update4j,F,6.7,N/A
t2y/gradle-multi-project-sample,F,6.5,N/A
leifchen/hello-java-gradle,F,,N/A
atsushi-ageet/gradle-apkname-plugin:example,T,7.0.2,error
atsushi-ageet/gradle-apkname-plugin:plugin,T,7.0.2,error
way2muchnoise/CleanForgeGradle,F,4.0,N/A
curious-attempt-bunny/gradle-git-version-plugin,F,1.0,N/A
IntershopCommunicationsAG/nexusstaging-gradle-plugin,T,3.2,0
kunlabora/kunlaboratorium-aws-lambda-text2speech,T,4.10.3,0
zqm2019/gradleDemo,F,,N/A
Thotamounika/GradleTesting,T,5.4,0
vishalbagde/gradlePractice,F,,N/A
MobileUpLLC/Module-Graph-Gradle-Plugin,T,7.1,0
JonasHavers/groovier-java-compilation,T,4.6,0
GeekBotDevelopments/GeekBot,T,6.6.1,0
hazelcast/hazelcast-gradle-starter,F,2.7,N/A
vladsoroka/GradleJniSample:hello,T,5.2.1,no test
mozilla-mobile/gradle-apilint:apidoc-plugin,T,7.3,error
mozilla-mobile/gradle-apilint:apilint,T,7.3,no test
tkgregory/gradle-tutorial,T,7.6,0
yjmyzz/gradle-profile-sample,F,,N/A
adroignacio/ejemplo-gradle,T,7.3.3,0
pj153/gradle-blog:gradle-admin,T,7.5,no test
pj153/gradle-blog:gradle-framework,T,7.5,no test
pj153/gradle-blog:gradle-front,T,7.5,0
dohyunre702/likelion_Gradle,F,,N/A
cho-changhwan/free-gradle,T,7.5.1,no test
zsiegel/ktlint-bot:lib-github-checks,T,5.2.1,no test
zsiegel/ktlint-bot:webhook,T,5.2.1,no test
saibot94/jess-webapp,T,4.9,error
timmhirsens/spring-auf-kubernetes,T,4.10.2,0
The-Igor/multiModuleJava9plusJavaFXSupport:main_project,T,4.10.3,no test
The-Igor/multiModuleJava9plusJavaFXSupport:utils_project,T,4.10.3,no test
KotlinID/Kotlin-Vertx-Skeleton,F,3.5,N/A
tomorrowkey/notifier-plugin,F,1.12,N/A
SimonHarmonicMinor/sneaky-java,T,7.0,0
chuckb/haikuVM:bootstrap,T,4.10.2,no test
chuckb/haikuVM:examples,T,4.10.2,no test
chuckb/haikuVM:gallerie,T,4.10.2,no test
chuckb/haikuVM:haikubench,T,4.10.2,no test
chuckb/haikuVM:haikufier,T,4.10.2,0
chuckb/haikuVM:haikuRT,T,4.10.2,no test
cretz/scala-web-ideal,F,,N/A
sourcemuse/GradleMongoPlugin,T,7.4.2,0
nebula-plugins/gradle-info-plugin,T,8.0,error
schlan/java-censor:java-censor-plugin,T,6.7,error
schlan/java-censor:java-censor-sample,T,6.7,error
JonathanBrouwer/UltimateCore,F,3.4,N/A
techeer-f5/jmt-monster-backend,T,7.4.1,error
gbzarelli/kart-race-importer,T,6.4,error
MeGysssTaa/keiko-plugin-inspector,T,6.5,0
prime-framework/gradle-database-plugin,F,,N/A
chadhahn/spray-template-gradle,F,,N/A
ikikko/helloGradleJava,F,1.0,N/A
jamescarr/scala-gradle-template,F,,N/A
apulbere/java-diff-utils-jigsaw,F,4.2.1,N/A
hmcts/cmc-pdf-service-client,T,4.1,0
zillachan/rabbitMQ-Demo,F,,N/A
LukaBabic1/dagger2javaproject,F,,N/A
pniederw/algs4partI:week1,T,1.1,error
pniederw/algs4partI:week2,T,1.1,no test
pniederw/algs4partI:week3,T,1.1,no test
pniederw/algs4partI:week4,T,1.1,no test
pniederw/algs4partI:week5,T,1.1,no test
pniederw/algs4partI:week6,T,1.1,no test
kordamp/enforcer-gradle-plugin:enforcer-api,T,6.9.3,no test
kordamp/enforcer-gradle-plugin:enforcer-gradle-plugin,T,6.9.3,no test
kordamp/enforcer-gradle-plugin:enforcer-rules,T,6.9.3,no test
kordamp/enforcer-gradle-plugin:guide,T,6.9.3,no test
JLLK/gradle-android-maindexlist-plugin,T,2.5,error
tobrien/blog-example,F,1.4,N/A
joseracero/multimodule:database-service,T,7.3.1,no test
File5/intellij-idea-guidesigner-plugin,T,7.1,0
Zeltharyon/JFX_Example,F,,N/A
bikash1231997/myhibernetgradle,F,,N/A
shepherdviolet/spring-boot-template,F,7.5.1,N/A
kordamp/livereload-gradle-plugin,T,6.7,0
nebula-plugins/nebula-clojure-plugin,T,8.0,error
schroedermatt/spring-kafka-samples,T,4.8.1,error
musketyr/wro4j-gradle-plugin,F,,N/A
ishaigor/annotation-processor-sample,F,5.0,N/A
gschrader/gw,T,6.1,no test
moritzzimmer/gradle-fsm,F,2.0,N/A
camechis/gradle-tito-rpm-example,F,1.8,N/A
literalice/gradle-sample-preconfigure-repository,F,1.7,N/A
1371760/AwsGradlePlugin,F,1.9,N/A
zhouqianli/scala-gradle-template,T,1.10,error
popoaichuiniu/TestGradle,F,,N/A
brambolt/gradle-rest,F,6.4,N/A
srinidronadula/Cucumber-Gradle,T,6.3,error
brambolt/gradle-warsigner,F,6.4,N/A
ratosh/gradle-java-code-quality,F,4.5.1,N/A
netmikey/gradle-version-tool,T,5.4,0
Widen/buildkite-gradle-plugin,T,4.10.2,no test
enklu/commons-gradle-unity,F,,N/A
dbsystel/microservice-integrationtest-gradle-plugin,F,3.5.1,N/A
AureaMohammadAlavi/gradle-jacoo-offline-instrumentation,T,5.6.4,0
web3j/web3j-openapi-gradle-plugin,T,6.6.1,0
William-Hill-Online/wiremock-gradle-plugin,F,4.8,N/A
brunodles/TestArtifacts,T,4.4.1,error
theapache64/organizer,T,6.1.1,0
kyleduo/android-apk-naming-plugin,F,6.1.1,N/A
madisp/localprops:localprops,T,3.1,error
ihoneymon/rocking-the-gradle:rocking-core,T,1.8,0
ihoneymon/rocking-the-gradle:rocking-web,T,1.8,0
alexeylisyutenko/windows-service-plugin,F,,N/A
d10xa/gradle-allure-plugin,F,2.14,N/A
robi42/boot-rest,F,2.3,N/A
Itsmefabio/portfolio,T,4.8.1,0
TheSledgeHammer/RetroBees,F,4.9,N/A
peterabyte/hello-spring,F,,N/A
AlexAegis/elte-or:battleships,T,5.2.1,error
AlexAegis/elte-or:course,T,5.2.1,error
AlexAegis/elte-or:musicbox,T,5.2.1,error
oskarsvard/dropwizard-gradle-vagrant-example,F,,N/A
NihaTech03/sample-gradle-project01,F,2.5,N/A
frank-fan/AndroidAnnotationGradleExample,F,,N/A
signal7/gradle-devtools-tomcat-plugin,F,1.7,N/A
formkiq/graalvm-native-plugin,T,7.5.1,0
Almighty-Alpaca/JDA-Butler:bot,T,6.5,0
Almighty-Alpaca/JDA-Butler:launcher,T,6.5,no test
aakashsankritya/Doctors-Appointment-Booking-App-backend,T,6.6.1,0
TobiasDeBruijn/SkinFixer,T,7.3,error
chkpnt/truststorebuilder-gradle-plugin,T,7.3.3,11
steventzeng-base/gradle_javaee_tomcat_docker,F,,N/A
martinqcz/gradle-build-cache-training,F,4.6,N/A
byte-imagination/gitomater,F,2.0,N/A
Kotlin/kotlin-frontend-plugin:kotlin-frontend,T,4.10.3,error
Kotlin/kotlin-frontend-plugin:webpack-hmr-api,T,4.10.3,error
linkedin/pygradle:pivy-importer,T,5.6.2,error
linkedin/pygradle:pygradle-plugin,T,5.6.2,0
ajoberstar/gradle-git,F,2.1,N/A
bmuschko/gradle-tomcat-plugin:embedded,T,6.0.1,no test
bmuschko/gradle-tomcat-plugin:plugin,T,6.0.1,0
bmuschko/gradle-tomcat-plugin:tomcat6x,T,6.0.1,no test
bmuschko/gradle-tomcat-plugin:tomcat7x,T,6.0.1,no test
bmuschko/gradle-tomcat-plugin:tomcat85x,T,6.0.1,no test
bmuschko/gradle-tomcat-plugin:tomcat8x,T,6.0.1,no test
bmuschko/gradle-tomcat-plugin:tomcat9x,T,6.0.1,no test
bonjoursoftware/mycollections,F,,N/A
gazbert/spring-boot-rabbit-app,T,6.3,0
ravishn/OpenFlightsAPI-SpringBoot-AOP-Security-Swagger_old,T,5.6.4,0
pranavagiligar/velocity,T,5.2.1,no test
tinytengu/mcmod-lib-java,T,7.1,0
AskarSariev/WORD_TRAINER,T,7.5.1,0
bobsmith947/bugbowl,F,,N/A
anhgelus/manhunt-plugin,T,7.3.3,no test
junegil/gradle-webpack-test,F,2.6,N/A
milanaleksic/gradle-multiplatform-plugin,T,1.7,error
dreamstalker/gradle-cpp-plugin,F,2.4,N/A
gosu-lang/example-gradle-simple,F,3.3,N/A
synapticloop/copyrightr,T,5.5.1,no test
lixiaodaoaaa/upload_single_aar2maven,F,,N/A
sobolewskikamil/nashorn-sandbox:nashorn-sandbox-app,T,4.2.1,no test
sobolewskikamil/nashorn-sandbox:nashorn-sandbox-core,T,4.2.1,0
sobolewskikamil/nashorn-sandbox:nashorn-sandbox-integration-tests,T,4.2.1,0
zhangqian666/shop,F,,N/A
Kevin-Karl-Wang/ssmDemo,F,,N/A
edesdan/spring-boot-helloworld,F,3.4.1,N/A
tlogix2/sparkjava-starter-advanced,F,2.13,N/A
Fabric3/fabric3-sass,F,2.5,N/A
std29006/laboratorio-REST-java-gradle,T,4.10.3,error
wpilibsuite/gradle-cpp-vscode,T,7.3.3,0
chit786/learnqa-docker-selenium-baseline,T,4.1,0
alphagov/verify-gradle,T,6.8.3,no test
rentouw/Manga-Downloader,T,7.1,no test
pulkitent/thoughtworks-print-label-assignment,T,4.10,0
jjfhj/reqres_api_test,F,,N/A
rookieInTraining/selenium-testng-boilerplate,T,4.8,0
Brodan/number-lookup-java,F,,N/A
Rory80Hz/dropgradle,F,2.8,N/A
konvish/template,F,,N/A
xjplke/shiro-redis-cluster,F,,N/A
onlythinking/micro-starter:adminserver,T,3.5,error
onlythinking/micro-starter:commons-api,T,3.5,no test
onlythinking/micro-starter:commons-command,T,3.5,no test
onlythinking/micro-starter:commons-query,T,3.5,error
onlythinking/micro-starter:config-service,T,3.5,no test
onlythinking/micro-starter:documentation,T,3.5,error
onlythinking/micro-starter:gateway-service,T,3.5,error
onlythinking/micro-starter:monitoring-service,T,3.5,error
onlythinking/micro-starter:registry-service,T,3.5,error
onlythinking/micro-starter:users-api,T,3.5,error
onlythinking/micro-starter:users-command,T,3.5,error
onlythinking/micro-starter:users-command-service,T,3.5,error
onlythinking/micro-starter:users-query,T,3.5,error
onlythinking/micro-starter:users-query-service,T,3.5,error
palantir/go-java-launcher,T,7.6,no test
micronaut-projects/micronaut-gradle-plugin:functional-tests,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-aot-plugin,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-crac-plugin,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-docker-plugin,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-graalvm-plugin,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-gradle-plugin,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-minimal-plugin,T,7.6,error
micronaut-projects/micronaut-gradle-plugin:micronaut-test-resources-plugin,T,7.6,error
akarnokd/akarnokd-misc,T,7.4.2,error
vadivelmurugesan/spring-batch-admin,T,3.4.1,error
alexmozzhakov/vk_notifier_GUI,F,3.5,N/A
kbtaniguchi/vaadin-ddd-demo,F,4.2.1,N/A
javafx-dev/AcademicCalendarLU,T,3.5,error
SoftwareAG/cumulocity-clients-java-v2,F,,N/A
underwindfall/underwindfall,T,7.0.2,error
naraemoon/spring-boot-study,T,5.2.1,0
lotharschulz/kotlin-graphql-gh-client,F,,N/A
RichardSalazar27/BlankTemplate,T,7.1.1,0
sebersole/jakarta-transformer-plugin,T,6.8,no test
fis2021/SimpleRegistrationExample,T,6.8.2,no test
jenkinsci/gradle-jte-plugin,T,6.0,0
ZXingg/blog,T,4.5.1,error
madvay/git-build-info,F,2.4,N/A
orb15/embeddedjetty9-spring4,F,,N/A
int128/appengine-spring-boot-plugin:acceptance-test,T,4.3.1,0
hierynomus/appengine-gradle-plugin,F,,N/A
cooolmagic/gradle-timeline-plugin,F,2.7,N/A
Conorrr/gradle-http-server-plugin,T,3.1,error
gmazzo/gradle-sqlite-plugin:sample,T,4.1,no test
tkgregory/gradle-credentials-jenkins:artifact-to-publish,T,7.6,no test
tkgregory/gradle-credentials-jenkins:project-to-build,T,7.6,error
