project name,compile,gradle version,flaky tests,total tests,successful tests,failed tests,skipped tests,time (mins),log size
GoogleContainerTools/consolidate-gradle-plugin,error with test,5.2.1,no test,,,,,0,4
HungryBurger/Spring-React-Sample,error with test,5.6.4,run time error,,,,,0,8
tkgregory/gradle-evaluation-order:sub-project-1,error with test,5.2.1,no test,,,,,0,4
tkgregory/gradle-evaluation-order:sub-project-2,error with test,5.2.1,no test,,,,,0,4
Wyn-Price/CurseMaven-OLD,error with test,4.8.1,no test,,,,,0,4
CodelyTV/java-basic-skeleton,error with test,7.3,run time error,,,,,0,8
aucerna/dotnet-plugin,F,,N/A,,,,,0,4
BuiltBrokenModding/BBMGradle,error with test,4.6,no test,,,,,1,4
Oduig/kotlin-springboot-starter,F,,N/A,,,,,0,4
Schahen/minimal-gwt-project,F,,N/A,,,,,0,4
hendisantika/soap-consumer,F,5.4.1,N/A,,,,,0,8
moueza/spring-mvc-hello-world-example-mkyong-gradle,error with test,5.3.1,no test,,,,,0,4
jbariel/spring-boot-example,F,6.0.1,N/A,,,,,0,4
ome/omero-gateway-java,F,,N/A,,,,,0,4
ome/omero-server,F,,N/A,,,,,0,4
bitrise-io/android-gradle-kotlin-dsl:app,error with test,7.0.2,fail to add plugin,,,,,1,4
bingoogolapple/spring-boot-kotlin,F,4.0,N/A,,,,,0,8
KajBot/bot-java-old,F,,N/A,,,,,0,4
fasteque/streaming,F,4.4,N/A,,,,,0,4
jamescarr/blueprint-rabbitmq,F,,N/A,,,,,0,4
dimitarg/build_tcnative_alpine,F,,N/A,,,,,0,4
afinlay5/JavaFX9,F,4.7,N/A,,,,,0,8
lorthos/ecl-template,F,,N/A,,,,,0,4
uzokis/fancy-vertx-skeleton,F,3.0,N/A,,,,,0,4
oisinkim/recommend,F,1.8,N/A,,,,,0,12
stack-labs-tech/graphql-java-server,F,,N/A,,,,,0,4
saadfarooq/android-featuresets,F,2.14.1,N/A,,,,,0,12
one10/java9modules-demo,F,,N/A,,,,,0,4
CycloneBoy/springmvc-mybatis,F,,N/A,,,,,0,4
joelhandwell/gwt-jetty-docker,F,2.13,N/A,,,,,0,12
francis36012/ktsyntastic,error with test,3.0,no test,,,,,0,4
kajip/git-publish-plugin,F,2.6,N/A,,,,,1,4
paipeng/spring_jpa_restful,error with test,2.13,no test,,,,,0,4
alex-kel/Recipes,F,2.9,N/A,,,,,0,4
gianluigip/KotlinChat,F,3.5.1,N/A,,,,,0,8
andreas-schilling/joda-beans-test,error with test,4.3.1,no test,,,,,0,4
tinsep19/gradle-tomcat-dist-plugin,error with test,5.6.2,no test,,,,,0,4
chmyaf/gradle-plugin-doxygen,F,,N/A,,,,,0,4
uklance/gradle-callable-worker,F,,N/A,,,,,0,4
Clashsoft/Angular-Gradle-Demo,F,6.1.1,N/A,,,,,0,8
abhisheksharma18021999/Gradle_helloWorld,error with test,5.2.1,no test,,,,,0,4
andrey-gabchak/gradle-multi-modules-example:core,error with test,6.3,no test,,,,,0,4
andrey-gabchak/gradle-multi-modules-example:core:dao,error with test,6.3,run time error,,,,,0,8
andrey-gabchak/gradle-multi-modules-example:core:service,error with test,6.3,run time error,,,,,0,8
andrey-gabchak/gradle-multi-modules-example:rest,error with test,6.3,run time error,,,,,0,8
yesnault/springAngularGradle,F,,N/A,,,,,0,4
kyonmm/asciidoctor-gradle-example,error with test,6.4.1,no test,,,,,0,4
kolleroot/gradle-kubernetes-plugin,F,3.5,N/A,,,,,0,12
carloscaverobarca/gradle-release-example,F,,N/A,,,,,0,4
grv87/gradle-base-plugins,F,5.3.1,N/A,,,,,0,8
pivotal-chicago/spring-gradle-multimodule,F,2.5,N/A,,,,,0,4
jiakuan/appengine-guestbook-java-gradle,F,,N/A,,,,,0,4
ywelsch/gradle-play2-plugin,F,2.1,N/A,,,,,0,12
breskeby/Gradle-ReleaseIt-Plugin,F,1.10,N/A,,,,,0,4
esycat/gradle-config-plugin,F,1.10,N/A,,,,,0,4
tomasbjerre/violation-comments-to-gitlab-gradle-plugin,F,6.8.3,N/A,,,,,0,8
OlesiaSub/CodeRanking,F,,N/A,,,,,0,4
SnowShock35/jei-integration,error with test,7.4,fail to add plugin,,,,,4,8
j3kstrum/CodeCarnage,F,,N/A,,,,,0,4
kaiyuanw/MuAlloy,error with test,2.2,no test,,,,,0,4
harisudhan7889/ClearCachePlugin,error with test,4.10,fail to add plugin,,,,,14,4
Intro-Dev/Osmium,F,7.3,N/A,,,,,0,8
psanders/nashorn-app-starter,F,,N/A,,,,,0,4
grimmjo/jaxrs-analyzer-gradle-plugin,error with test,8.0.2,fail to add plugin,,,,,1,8
IvanAtanasov89/aws-lambda-java-gradle,F,4.3,N/A,,,,,0,4
moberwasserlechner/jasypt-gradle-plugin,error with test,4.10.3,no test,,,,,1,4
samueltbrown/gradle-cucumber-webservices-demo,F,1.0,N/A,,,,,0,12
wkrzywiec/Nasa-Picture,F,,N/A,,,,,0,4
rpau/gradle-scalafix-plugin,error with test,4.10,fail to add plugin,,,,,2,4
TechPrimers/gradle-custom-plugin-example,error with test,3.5,no test,,,,,0,4
karfau/plantuml-docker,error with test,8.0.1,no test,,,,,0,4
BasketBandit/Rizumu,error with test,6.3,run time error,,,,,0,8
vishalvirsingh/Camel-Spring-Boot,error with test,4.10.3,no test,,,,,0,4
pvdissel/gradle-jenkins-jobdsl:plugin,error with test,2.3,no test,,,,,1,4
nelkinda-templates/template-java-multi-gradle:app-template,error with test,7.5.1,run time error,,,,,0,8
nelkinda-templates/template-java-multi-gradle:lib-template,error with test,7.5.1,run time error,,,,,1,8
mtumilowicz/gradle-build-cache,error with test,4.8,no test,,,,,0,4
madmas/gradle-flavoured-artefacts:application,error with test,4.8,no test,,,,,0,4
madmas/gradle-flavoured-artefacts:lib-implA,error with test,4.8,no test,,,,,0,4
madmas/gradle-flavoured-artefacts:lib-implB,error with test,4.8,no test,,,,,0,4
madmas/gradle-flavoured-artefacts:lib-implC,error with test,4.8,no test,,,,,0,4
madmas/gradle-flavoured-artefacts:lib-interface,error with test,4.8,no test,,,,,0,4
rameez4ever/SpringBoot-Gradle-Multimodule:app-module,error with test,6.5.1,no test,,,,,0,4
rameez4ever/SpringBoot-Gradle-Multimodule:core-module,error with test,6.5.1,no test,,,,,0,4
rameez4ever/SpringBoot-Gradle-Multimodule:integration-module,error with test,6.5.1,no test,,,,,0,4
bobsmith947/bugbowl,F,,N/A,,,,,0,4
anhgelus/manhunt-plugin,error with test,7.3.3,no test,,,,,0,4
saitam91/UI-Test-MercadoLibre-Java-Cucumber-Selenium,F,,N/A,,,,,0,4
saitam91/UI-Test-Amazon-Java-Cucumber-Selenium,F,,N/A,,,,,0,4
curium-rocks/mitre-siphon,F,8.1.1,N/A,,,,,0,12
Fellaru/SpringSOAP_Gradle_JPA_JMS:core,error with test,4.6,run time error,,,,,0,84
Fellaru/SpringSOAP_Gradle_JPA_JMS:daily-info-ws,error with test,4.6,run time error,,,,,0,84
Fellaru/SpringSOAP_Gradle_JPA_JMS:dao,error with test,4.6,no test,,,,,0,4
vbeats/vcloud,F,8.0,N/A,,,,,0,12
CrimsonWarpedcraft/plugin-template,error with test,8.1.1,run time error,,,,,0,8
CraftedCart/SMBLevelWorkshop,F,2.13,N/A,,,,,0,12
willis7/soapui-gradle-plugin,F,2.12,N/A,,,,,0,4
gradle/gradle-jdocbook,F,1.9,N/A,,,,,0,12
alphagov/gradle-gatling-plugin,error with test,6.1.1,no test,,,,,0,4
liumangafei/spring-boot-jpa-mybatis-gradle,F,,N/A,,,,,0,4
thalescm/travis-w-android-and-gradle,F,1.6,N/A,,,,,0,4
vrto/gradle-kotlin-spring-multi-modules:customers,error with test,4.8,run time error,,,,,0,8
vrto/gradle-kotlin-spring-multi-modules:shared,error with test,4.8,run time error,,,,,1,8
vrto/gradle-kotlin-spring-multi-modules:users,error with test,4.8,run time error,,,,,1,8
sedran/spring-boot-angular-gradle-example:backend,error with test,6.3,no test,,,,,0,4
sedran/spring-boot-angular-gradle-example:frontend,error with test,6.3,no test,,,,,0,4
itphutrandn/firstproject_gradle,error with test,6.5.1,no test,,,,,0,4
jojiapp/jacoco-gradle,error with test,7.5.1,run time error,,,,,0,8
ethankhall/gradle-summit-novice-to-master:projA,error with test,2.14,no test,,,,,0,4
ethankhall/gradle-summit-novice-to-master:projB,error with test,2.14,no test,,,,,0,4
wkrzywiec/Library-API,error with test,4.8.1,run time error,,,,,0,16
litsynp/spring-boot-community-rest:data-rest,error with test,7.4.1,run time error,,,,,0,8
litsynp/spring-boot-community-rest:rest-web,error with test,7.4.1,run time error,,,,,0,8
yichengjie/gradle-study,F,,N/A,,,,,0,4
DeflatedPickle/gradle-concurnas,F,5.2.1,N/A,,,,,0,4
GroovyMC/ModsDotGroovy,error with test,7.6.1,no test,,,,,1,4
CIeNET-Corda/number-portability-cordapp,F,4.9,N/A,,,,,0,8
hsthe29/Sudoku,F,,N/A,,,,,0,4
xiaobaoyihao/AndroidGradleTaskDemo,F,4.6,N/A,,,,,0,8
version-aware/gradle-updater,error with test,5.4.1,run time error,,,,,1,8
amadeu01/gradle-sample,F,,N/A,,,,,0,4
kingbbode/gradle-plugins:gradle-npm-task-generator-plugin,error with test,3.3,no test,,,,,0,4
h8/employees_app,error with test,3.5.1,run time error,,,,,0,8
TheAndruu/spring-boot-example,F,2.14,N/A,,,,,0,4
puncha/petclinic,F,2.9,N/A,,,,,0,4
iCrazyBlaze/TwitchVsMinecraft,F,4.8.1,N/A,,,,,0,8
xabgesagtx/mensa-api:mensa-common,error with test,4.3.1,run time error,,,,,0,8
xabgesagtx/mensa-api:mensa-exporter,error with test,4.3.1,run time error,,,,,0,8
xabgesagtx/mensa-api:mensa-http,error with test,4.3.1,run time error,,,,,1,8
xabgesagtx/mensa-api:mensa-indexer,error with test,4.3.1,run time error,,,,,1,8
xabgesagtx/mensa-api:mensa-telegram,error with test,4.3.1,run time error,,,,,1,8
Muria1/Cornichon:core,error with test,6.7.1,no test,,,,,1,4
Muria1/Cornichon:desktop,error with test,6.7.1,no test,,,,,1,4
npivaut/projet-springboot-gradle-docker,error with test,7.4,run time error,,,,,0,8
unnatisolanki64/allure-testng-gradle,F,,N/A,,,,,0,4
itxiaolin/springboot-bucket-gradle:springboot-ehcache,error with test,6.7,no test,,,,,6,4
itxiaolin/springboot-bucket-gradle:springboot-mapstruct,error with test,6.7,no test,,,,,6,4
itxiaolin/springboot-bucket-gradle:springboot-minio,error with test,6.7,no test,,,,,6,4
itxiaolin/springboot-bucket-gradle:springboot-netty,error with test,6.7,no test,,,,,7,4
itxiaolin/springboot-bucket-gradle:springboot-netty:rpc-consumer,error with test,6.7,no test,,,,,7,4
itxiaolin/springboot-bucket-gradle:springboot-netty:rpc-core,error with test,6.7,no test,,,,,7,4
itxiaolin/springboot-bucket-gradle:springboot-netty:rpc-protocol,error with test,6.7,run time error,,,,,7,12
itxiaolin/springboot-bucket-gradle:springboot-netty:rpc-provider,error with test,6.7,no test,,,,,7,4
itxiaolin/springboot-bucket-gradle:springboot-netty:rpc-registry,error with test,6.7,run time error,,,,,7,16
itxiaolin/springboot-bucket-gradle:springboot-openFeign,error with test,6.7,no test,,,,,7,4
itxiaolin/springboot-bucket-gradle:springboot-resilience,error with test,6.7,no test,,,,,8,4
itxiaolin/springboot-bucket-gradle:springboot-webclient,error with test,6.7,no test,,,,,8,4
AndriiSyrnyk/module1_gradle_project,error with test,7.4,no test,,,,,0,4
johnyu666/spring-cloud-demo-gradle:commons,error with test,7.1.1,no test,,,,,4,4
johnyu666/spring-cloud-demo-gradle:eureka-server,error with test,7.1.1,no test,,,,,4,4
johnyu666/spring-cloud-demo-gradle:order,error with test,7.1.1,run time error,,,,,4,8
johnyu666/spring-cloud-demo-gradle:payment,error with test,7.1.1,run time error,,,,,5,8
mfvanek/pg-index-health-test-starter,error with test,8.1.1,fail to add plugin,,,,,1,8
Franek-Antoniak/picscore,error with test,7.0.2,run time error,,,,,0,8
jjfhj/wikipedia_mobile_test,F,,N/A,,,,,0,4
NibrazKhan/Rest_Assured_API_Testing,F,,N/A,,,,,0,4
jojczykp/crypto,F,,N/A,,,,,0,4
ralapple/text-example,F,,N/A,,,,,0,4
MartaLourido/todo-list-java,error with test,6.7,run time error,,,,,0,16
cdancy/gradle-etcd-rest-plugin,F,2.13,N/A,,,,,0,12
TheHipbot/spring-docker-gradle,F,2.9,N/A,,,,,0,4
nbyl/kubernetes-gradle-plugin,F,2.13,N/A,,,,,0,4
dornathal/AndroidGradleTests,F,1.12,N/A,,,,,0,12
ghale/gradle-glu-plugin,F,2.1,N/A,,,,,0,4
AlfrescoLabs/alfresco-gradle-amp-example,F,,N/A,,,,,0,4
sixman9/grailsGradleBase,F,1.0,N/A,,,,,0,12
ReadyTalk/gradle-readytalk-plugin,F,1.3,N/A,,,,,0,4
gmazzo/gradle-play-autoincrement-plugin:sample,error with test,4.1,no test,,,,,0,4
selonj/getstarted-gradle-template,error with test,2.5,no test,,,,,0,4
blankdots/pygradle-falcon-api,F,,N/A,,,,,0,4
Traap/adt-java,F,3.3,N/A,,,,,0,4
unidev-platform/unidev-platform:unidev-common,error with test,7.2,run time error,,,,,0,8
unidev-platform/unidev-platform:unidev-dto,error with test,7.2,no test,,,,,0,4
unidev-platform/unidev-platform:unidev-encryption,error with test,7.2,run time error,,,,,1,8
unidev-platform/unidev-platform:unidev-exception,error with test,7.2,run time error,,,,,1,8
unidev-platform/unidev-platform:unidev-j2ee,error with test,7.2,run time error,,,,,1,8
unidev-platform/unidev-platform:unidev-logger,error with test,7.2,no test,,,,,1,4
unidev-platform/unidev-platform:unidev-spring,error with test,7.2,run time error,,,,,1,8
derickvh/iib-core-build,error with test,3.1,no test,,,,,0,4
thatkow/spring-boot-oauth2-and-ldap,error with test,4.3,no test,,,,,0,4
lomasz/spring-hello-world,error with test,3.5.1,run time error,,,,,0,8
deathman92/hibernate-schema-gradle-plugin,F,3.0,N/A,,,,,0,12
QuiltMC/chasm-gradle-plugin,error with test,7.3,run time error,,,,,0,12
MovingBlocks/groovy-wrapper,error with test,6.4.1,no test,,,,,0,4
FabricMC/fabric-filament,error with test,7.1.1,run time error,,,,,0,8
Kuangcp/JavaBase,F,,N/A,,,,,0,4
bmuschko/tooling-api-custom-model:invocation,error with test,2.1,run time error,,,,,0,8
bmuschko/tooling-api-custom-model:model,error with test,2.1,no test,,,,,0,4
bmuschko/tooling-api-custom-model:plugin,error with test,2.1,no test,,,,,1,4
biancode/javaee7-gradle-wicket7-wildfly,F,,N/A,,,,,0,4
ICE-LIFE/ICE-LIFE-Backend,error with test,7.4.2,run time error,,,,,0,8
ihub-pub/libs,F,8.1.1,N/A,,,,,0,8
elytra/Skeleton,F,3.3,N/A,,,,,0,4
JavaFamilyClub/jfoa:dfs,error with test,6.2.2,run time error,,,,,0,8
JavaFamilyClub/jfoa:jf-commons,error with test,6.2.2,run time error,,,,,1,8
JavaFamilyClub/jfoa:jf-dependencies,error with test,6.2.2,no test,,,,,1,4
JavaFamilyClub/jfoa:jf-echarts,error with test,6.2.2,run time error,,,,,1,8
JavaFamilyClub/jfoa:runner,error with test,6.2.2,run time error,,,,,1,8
JavaFamilyClub/jfoa:web,error with test,6.2.2,no test,,,,,1,4
JavaFamilyClub/jfoa:web:angular,error with test,6.2.2,no test,,,,,3,4
iliasmentz/Worklife,error with test,4.5.1,run time error,,,,,0,44
Xyrality/gradle-wonder-plugin,error with test,2.13,no test,,,,,0,4
palantir/gradle-publish-mapping,F,2.2.1,N/A,,,,,0,4
JetBrains/gradle-ruby-envs,error with test,4.0,no test,,,,,0,4
hallatech/gradle-atg,F,,N/A,,,,,0,4
joinfaces/joinfaces-gradle-jar-example,F,8.0.2,N/A,,,,,0,8
kt3k/ebean-enhance-plugin,F,3.2.1,N/A,,,,,0,12
MistraR/gradle-multi-module:common,error with test,5.2.1,no test,,,,,1,4
MistraR/gradle-multi-module:log-merge,error with test,5.2.1,no test,,,,,2,4
MistraR/gradle-multi-module:user,error with test,5.2.1,no test,,,,,2,4
MistraR/gradle-multi-module:work-order,error with test,5.2.1,no test,,,,,2,4
dstricks/gradle-build-announce-problems,F,,N/A,,,,,0,4
koenongena/gradle-compass-sample,F,,N/A,,,,,0,4
ae6rt/gradle-test-listener,F,,N/A,,,,,0,4
UKHomeOffice/dropwizard-sample-gradle,error with test,2.2,no test,,,,,0,4
Malinskiy/gitlog-gradle-plugin,F,1.12,N/A,,,,,0,12
garc33/gradle-github-plugin,F,,N/A,,,,,0,4
vbossica/gradle-glassfish3-plugin,F,,N/A,,,,,0,4
berinle/use-custom-gradle-plugin,F,,N/A,,,,,0,4
codequalified/java-gradle-template,F,,N/A,,,,,0,4
prashanth-g/spring_mvc_gradle_highcharts,F,2.1,N/A,,,,,2,4
cherry23415/springboot_activiti,F,,N/A,,,,,0,4
TuangWang/security:security,error with test,4.0.1,no test,,,,,1,4
TuangWang/security:security-app,error with test,4.0.1,no test,,,,,1,4
TuangWang/security:security-core,error with test,4.0.1,no test,,,,,1,4
TuangWang/security:security-demo,error with test,4.0.1,run time error,,,,,1,12
TuangWang/security:security-web,error with test,4.0.1,run time error,,,,,1,12
pvnhome/pvn_shrinkwrap4gradle,error with test,7.4.1,run time error,13,13,0,0,1,8
fengshana/gradleDemo,F,,N/A,,,,,0,4
khickel/GradleLegacyNativeMigration,F,6.8.1,N/A,,,,,3,20
ianpilipski/IPTech-GradleUnityPlugin:unity-plugin-ApluginthatwillexecutescriptsandbuildUnityprojects,error with test,6.1,run time error,,,,,0,4
vaadin/base-starter-gradle,F,7.6.1,N/A,,,,,0,8
reverocean/MyBatisGenerator,F,,N/A,,,,,0,4
golo-lang/gradle-golo-plugin,F,2.12,N/A,,,,,0,12
webdizz/sbs-gradle,F,3.4.1,N/A,,,,,0,8
stoicflame/enunciate-gradle,error with test,6.3,no test,,,,,1,4
hzqiuxm/ziniuhome,F,,N/A,,,,,0,4
zebalu/teavm-gradle-plugin,F,5.6.3,N/A,,,,,0,8
Yubico/gradle-gpg-signing-plugin,F,4.1,N/A,,,,,0,4
Miqhtiedev/TestMod,F,4.8.1,N/A,,,,,0,4
sundayha/jurua-api,F,,N/A,,,,,0,4
ghokun/convert,error with test,8.1.1,run time error,,,,,1,8
damingerdai/jobs,error with test,7.5.1,run time error,,,,,6,8
myConsciousness/epitaph,error with test,6.6,run time error,,,,,0,8
Team-Fruit/EEWReciever,F,2.0,N/A,,,,,0,12
SneK152/SwordSelection,error with test,6.8.1,no test,,,,,3,4
mcroteau/Hilo,F,,N/A,,,,,0,4
bmuschko/gradle-nexus-plugin,error with test,6.0.1,no test,,,,,1,4
vaadin/base-starter-spring-gradle,F,7.6.1,N/A,,,,,0,12
Bpazy/finalspeed,error with test,2.10,no test,,,,,0,4
tomasbjerre/violations-gradle-plugin,error with test,7.0.2,no test,,,,,1,8
ben-manes/gradle-jooq-plugin,F,1.6,N/A,,,,,0,12
kncept/junit-reporter,error with test,5.6.3,fail to add plugin,,,,,1,4
Netflix-Skunkworks/zerotocloud-gradle,error with test,2.0,no test,,,,,0,4
societe-generale/arch-unit-gradle-plugin,error with test,7.4.2,no test,,,,,1,4
csabasulyok/gradle-latex,F,,N/A,,,,,0,4
johnrengelman/gradle-processes,error with test,4.9,run time error,,,,,1,8
mkyong/spring4-mvc-gradle-annotation-hello-world,F,2.10,N/A,,,,,0,8
gradle/gradle-talks,F,1.12,N/A,,,,,0,12
koizuss/sublime-gradle,F,,N/A,,,,,0,4
andrewkroh/gradle-protobuf-plugin,F,1.12,N/A,,,,,0,4
Nandtel/spring-boot-angular2-starter,F,2.9,N/A,,,,,0,8
Nandtel/gear-service,error with test,4.7,no test,,,,,0,4
jzillmann/gradle-jmh-report,F,3.5,N/A,,,,,0,8
mfvanek/pg-index-health:pg-index-health-pg-index-healthisaJavalibraryforanalyzingandmaintainingindexeshealthinPostgreSQLdatabases.,error with test,8.1.1,fail to add plugin,,,,,1,8
mfvanek/pg-index-health:pg-index-health-generator-pg-index-health-generatorisanextensionforgeneratingdatabasemigrationsinsqlformatbasedonpg-index-healthdiagnostics.,error with test,8.1.1,fail to add plugin,,,,,1,8
mfvanek/pg-index-health:pg-index-health-jdbc-connection-pg-index-health-jdbc-connectionisanabstractionofaconnectiontoahighavailabilityPostgreSQLcluster.,error with test,8.1.1,fail to add plugin,,,,,1,8
mfvanek/pg-index-health:pg-index-health-model-pg-index-health-modelisasetofcommonclassesandinterfacesforgettinginformationaboutPostgreSQLdatabaseobjects.,error with test,8.1.1,fail to add plugin,,,,,1,8
mfvanek/pg-index-health:pg-index-health-testing-pg-index-health-testingisanauxiliarylibrarythatallowsyoutorunaPostgreSQLclusterintests.,error with test,8.1.1,fail to add plugin,,,,,1,8
Vertabelo/vertabelo-api-gradle-plugin,F,,N/A,,,,,0,4
vasilevich/javaGradleStartPack,F,3.1,N/A,,,,,0,12
colorizenl/colorize-gradle-tasks,F,,N/A,,,,,0,4
yxc023/gradle-plugin-scaffold,error with test,4.0.1,run time error,,,,,0,8
bfg/gradle-multi-project,F,2.12,N/A,,,,,0,4
turpid-monkey/eu.mihosoft.dejabeans.gradle,F,2.3,N/A,,,,,0,4
AlexAbak/gradle-freemarker-plugin,F,2.13,N/A,,,,,0,4
wuyun1/gradle_web_autodeploy,F,,N/A,,,,,0,4
Stancalau-ro/wowza-gradle-plugin,F,2.2,N/A,,,,,0,4
cbeams/gradle-modularity,F,2.9,N/A,,,,,0,8
mariagomez/dropwizard-gradle,F,1.12,N/A,,,,,0,12
lars-gentsch-thb/GroovyGradle,F,,N/A,,,,,0,4
wgreven/hippo-gradle:bootstrap,error with test,1.8,fail to add plugin,,,,,13,4
wgreven/hippo-gradle:bootstrap:configuration,error with test,1.8,fail to add plugin,,,,,18,4
wgreven/hippo-gradle:bootstrap:content,error with test,1.8,fail to add plugin,,,,,23,4
wgreven/hippo-gradle:cms,error with test,1.8,fail to add plugin,,,,,27,4
pedjak/gradle-dockerized-test-plugin,F,4.8.1,N/A,,,,,0,4
craigburke/karma-gradle,F,2.4,N/A,,,,,0,4
Centril/gradle-plugin-robospock,F,2.2,N/A,,,,,0,8
gradle/wrapper-upgrade-gradle-plugin,error with test,8.1.1,run time error,,,,,1,8
palantir/gradle-npm-run-plugin,error with test,3.3,run time error,,,,,0,8
scalding/gradle-waroverlay-plugin,F,1.8,N/A,,,,,0,4
excelsior-oss/excelsior-jet-gradle-plugin,F,4.0,N/A,,,,,0,4
tehlers/gradle-download-dependencies-plugin,F,4.10.2,N/A,,,,,0,8
palantir/gradle-docker-test-runner,F,2.13,N/A,,,,,0,4
dantheman213/java-spring-gradle-docker-mvc-rest-starter-app,F,,N/A,,,,,0,4
JPro-one/HelloJPro,error with test,8.1,no test,,,,,1,4
HariSekhon/Templates,F,,N/A,,,,,0,4
robfletcher/gradle-compass,error with test,4.10,run time error,,,,,0,8
sonatype-nexus-community/scan-gradle-plugin,F,7.4.2,N/A,,,,,0,8
bmuschko/gradle-izpack-plugin,error with test,6.0.1,no test,,,,,0,4
HyperCubeMC/Modern-Minecraft-Decompiler,F,7.3,N/A,,,,,0,8
ericus20/spring-boot-starter,F,8.1,N/A,,,,,0,8
goodGid/Spring_DB_MySQ_MyBatis_Gradle.ver,error with test,6.6.1,no test,,,,,0,4
meeba-dev/ChatApp:client,error with test,6.6,no test,,,,,0,4
meeba-dev/ChatApp:network,error with test,6.6,no test,,,,,0,4
meeba-dev/ChatApp:server,error with test,6.6,no test,,,,,0,4
olk90/inventoryManager,error with test,7.0,no test,,,,,1,4
ZHANG-GXJ/Gradle_learn,F,,N/A,,,,,0,4
harsh-modi/springular:angular,error with test,5.2.1,no test,,,,,0,4
harsh-modi/springular:spring,error with test,5.2.1,run time error,,,,,0,8
saragluna/springboot-gradle-demo,error with test,5.4.1,no test,,,,,0,4
rgrebski/gradle-git-docker-versioning,error with test,3.5,no test,,,,,0,4
joelhandwell/spark-gradle-alpine-docker,F,2.11,N/A,,,,,0,4
sponiro/gradle-nar-plugin-example,F,4.5.1,N/A,,,,,0,8
davidhewitt/scalajs-gradle-plugin,error with test,2.2,run time error,,,,,0,12
eddumelendez/javaee7-docker-gradle,error with test,2.9,no test,,,,,0,4
venkatperi/gradle-car-plugin,F,,N/A,,,,,0,4
abirmingham/gradle-jasquire-plugin,F,1.6,N/A,,,,,0,4
kamyabnz/srandom-backend,error with test,7.4,run time error,,,,,0,8
jesdin/taskmanager,F,4.8,N/A,,,,,0,4
Fabric-Computers/carbon,error with test,7.2,run time error,,,,,0,16
choihwan2/springboot2-webservice,error with test,4.10.2,run time error,,,,,0,20
FRC2706/2019-2706-Robot-Code,F,5.0,N/A,,,,,3,8
niklas2810/Postie,F,4.10,N/A,,,,,0,4
Abnaxos/gradle-preshadow-plugin,F,2.4,N/A,,,,,0,12
alex-richards/RicottaGradlePlugin,F,,N/A,,,,,0,4
comsince/Gradle_Plugin_For_Publish,F,2.14.1,N/A,,,,,0,12
robyf/gradle-jarinjar-plugin,F,3.0,N/A,,,,,0,8
Jason-Chen-2017/kotlin-js-gradle-demo,F,,N/A,,,,,0,4
keiththompson/swarmer-gradle-plugin:plugin,error with test,4.7,no test,,,,,0,4
BTW-Community/BTW-gradle-fabric-example,error with test,7.2,run time error,,,,,2,8
komiya-atsushi/gradle-scala-cross-build-demo,F,3.3,N/A,,,,,0,12
tompluess/example-ratpack-gradle-docker-app,F,3.4.1,N/A,,,,,0,4
